citing_id,cited_id
arxiv:2307.13926,arxiv:2008.10223
arxiv:2307.13926,doi:10.1145/28395.28404
arxiv:2307.15641,arxiv:2407.17127
arxiv:2307.15641,doi:10.1145/3456877
arxiv:2307.15641,doi:10.1145/3571222
arxiv:2307.15641,doi:10.4230/lipics.esa.2023.10
arxiv:2307.15871,arxiv:1407.6756
arxiv:2307.15871,doi:10.1145/3188745.3188938
arxiv:2307.16078,arxiv:1001.0464
arxiv:2307.16078,arxiv:1003.3879
arxiv:2307.16078,arxiv:1111.2384
arxiv:2307.16078,arxiv:1207.2354
arxiv:2307.16078,arxiv:1404.4020
arxiv:2307.16078,doi:10.1145/1120582.1120584
arxiv:2308.04093,arxiv:1807.04825
arxiv:2308.04093,arxiv:2003.07113
arxiv:2308.04093,arxiv:2108.05581
arxiv:2308.04093,arxiv:2204.04500
arxiv:2308.04093,arxiv:2307.12582
arxiv:2308.04093,doi:10.1137/1.9781611975482.5
arxiv:2308.04093,doi:10.1137/1.9781611977554.ch113
arxiv:2308.04093,doi:10.1145/3293465
arxiv:2308.04599,arxiv:1911.11793
arxiv:2308.09284,arxiv:2004.14931
arxiv:2308.09284,arxiv:2006.01491
arxiv:2308.09284,arxiv:2102.13095
arxiv:2308.09284,doi:10.1145/3357713.3384342
arxiv:2308.09667,arxiv:1011.2586
arxiv:2308.09667,arxiv:1104.4746
arxiv:2308.09667,arxiv:1304.3139
arxiv:2308.09667,arxiv:1705.03581
arxiv:2308.09667,arxiv:2201.04617
arxiv:2308.09667,doi:10.1145/2213977.2214006
arxiv:2308.10418,doi:10.1145/502090.502097
arxiv:2308.12451,arxiv:1407.5425
arxiv:2308.12451,arxiv:1706.02277
arxiv:2309.01208,arxiv:2303.06802
arxiv:2309.04910,arxiv:1102.0770
arxiv:2309.10155,arxiv:0806.1746
arxiv:2309.10155,arxiv:1307.5143
arxiv:2309.10155,arxiv:quant-ph/0606140
arxiv:2309.10155,doi:10.1038/s41467-017-00705-2
arxiv:2309.15654,arxiv:1704.01914
arxiv:2309.15654,arxiv:1802.03255
arxiv:2310.03993,arxiv:1209.5993
arxiv:2310.03993,arxiv:1303.0084
arxiv:2310.03993,arxiv:1304.5777
arxiv:2310.03993,arxiv:1401.0976
arxiv:2310.03993,doi:10.1145/3519935.3520025
arxiv:2310.03993,doi:10.4230/lipics.ccc.2021.11
arxiv:2310.11926,arxiv:1709.02311
arxiv:2310.11926,doi:10.1016/j.laa.2017.12.020
arxiv:2310.11926,doi:10.1137/18m1174829
arxiv:2310.11926,doi:10.4086/toc.2021.v017a002
arxiv:2310.14464,doi:10.1007/978-3-030-64381-2_6
arxiv:2310.14464,doi:10.1145/195058.195134
arxiv:2310.14929,doi:10.1145/3158111
arxiv:2310.16468,doi:10.1007/s00165-014-0326-7
arxiv:2310.16468,doi:10.1145/2187671.2187678
arxiv:2310.17762,arxiv:2106.00875
arxiv:2310.17762,arxiv:2303.06802
arxiv:2310.17762,doi:10.1016/j.ipl.2005.03.009
arxiv:2310.17762,doi:10.1016/s0019-9958(82)90382-5
arxiv:2310.17762,doi:10.1017/cbo9780511804090
arxiv:2310.17762,doi:10.1137/s0097539794268315
arxiv:2310.17762,doi:10.1145/258533.258590
arxiv:2310.17762,doi:10.1145/6490.6503
arxiv:2311.00466,arxiv:1206.5941
arxiv:2311.00466,doi:10.1137/1.9781611973099.6
arxiv:2311.04031,doi:10.1145/322186.322198
arxiv:2311.17234,doi:10.1103/prxquantum.4.040349
arxiv:2311.17234,doi:10.1145/2491533.2491549
arxiv:2311.17234,doi:10.22331/q-2024-04-30-1325
arxiv:2311.18524,doi:10.1145/3543684
arxiv:2311.18740,doi:10.1145/3051095
arxiv:2311.18740,doi:10.1145/3383206
arxiv:2311.18740,doi:10.1145/3486655
arxiv:2312.04360,arxiv:0810.0693
arxiv:2312.04360,arxiv:1207.0550
arxiv:2312.04360,arxiv:1610.03133
arxiv:2312.04360,arxiv:2209.07279
arxiv:2312.04360,arxiv:2210.07234
arxiv:2312.04360,arxiv:2302.04322
arxiv:2312.04360,doi:10.4230/lipics.icalp.2018.11
arxiv:2401.00454,arxiv:0809.2093
arxiv:2401.00454,arxiv:1007.3587
arxiv:2401.00454,arxiv:1506.00273
arxiv:2401.00454,arxiv:1811.10090
arxiv:2401.00454,arxiv:1911.02555
arxiv:2401.00454,arxiv:2010.08994
arxiv:2401.00454,arxiv:2301.00370
arxiv:2401.00454,arxiv:cs/9910010
arxiv:2401.00454,arxiv:quant-ph/0611209
arxiv:2401.00454,doi:10.1016/j.ipl.2006.01.014
arxiv:2401.00454,doi:10.1070/im2003v067n01abeh000422
arxiv:2401.00454,doi:10.1109/focs.2019.00063
arxiv:2401.00454,doi:10.1145/3055399.3055401
arxiv:2401.00454,doi:10.1145/502090.502097
arxiv:2401.00454,doi:10.26421/qic21.15-16-1
arxiv:2401.05321,arxiv:1011.4935
arxiv:2401.05321,arxiv:quant-ph/0511200
arxiv:2401.05321,arxiv:quant-ph/0703237
arxiv:2401.05321,doi:10.1145/502090.502097
arxiv:2401.05321,doi:10.4086/toc.2005.v001a001
arxiv:2401.05321,doi:10.4230/lipics.icalp.2023.17
arxiv:2401.12604,arxiv:1812.10771
arxiv:2401.12604,arxiv:2303.06802
arxiv:2401.12604,doi:10.1145/3568163
arxiv:2402.03633,arxiv:1701.04521
arxiv:2402.06093,doi:10.1017/cbo9780511804090
arxiv:2402.19146,arxiv:1502.01063
arxiv:2403.03530,arxiv:cs/0508071
arxiv:2403.03530,doi:10.1145/2897518.2897644
arxiv:2403.18999,arxiv:1303.2489
arxiv:2403.18999,arxiv:1603.06844
arxiv:2403.18999,doi:10.1007/978-3-540-30538-5_9
arxiv:2403.18999,doi:10.1145/2049697.2049700
arxiv:2403.18999,doi:10.1145/3380809
arxiv:2403.20283,arxiv:1907.05816
arxiv:2403.20283,arxiv:2010.02116
arxiv:2403.20283,arxiv:2301.05658
arxiv:2403.20283,doi:10.1007/s00493-014-3078-3
arxiv:2404.00926,arxiv:0810.0693
arxiv:2404.00926,arxiv:1207.0550
arxiv:2404.00926,arxiv:1505.07432
arxiv:2404.00926,arxiv:1610.03133
arxiv:2404.00926,arxiv:1803.01519
arxiv:2404.00926,arxiv:1805.12166
arxiv:2404.00926,arxiv:1905.11280
arxiv:2404.00926,arxiv:2302.04322
arxiv:2404.00926,doi:10.1109/focs.2018.00075
arxiv:2404.03515,doi:10.46298/lmcs-19(4:24)2023
arxiv:2404.03979,arxiv:1206.5941
arxiv:2404.03979,arxiv:2305.01993
arxiv:2404.04369,arxiv:1407.6756
arxiv:2404.04369,arxiv:2303.14572
arxiv:2404.04369,arxiv:2310.11575
arxiv:2404.06401,arxiv:1502.01063
arxiv:2404.06401,arxiv:1511.06022
arxiv:2404.08870,arxiv:1910.11850
arxiv:2404.08870,arxiv:2311.05913
arxiv:2404.08870,doi:10.1017/cbo9780511804090
arxiv:2404.18007,doi:10.1007/978-3-319-21668-3_6
arxiv:2404.18007,doi:10.1145/1066100.1066102
arxiv:2404.18007,doi:10.29007/3c1n
arxiv:2405.02027,arxiv:quant-ph/0302079
arxiv:2405.02027,doi:10.1017/cbo9780511804090
arxiv:2405.07337,arxiv:1311.6192
arxiv:2405.07337,arxiv:2010.08994
arxiv:2405.07337,arxiv:2311.18524
arxiv:2405.10308,doi:10.1007/978-3-030-45237-7_10
arxiv:2405.10308,doi:10.1007/978-3-319-99725-4_4
arxiv:2405.10308,doi:10.1145/3140568
arxiv:2405.10308,doi:10.1145/3158098
arxiv:2405.10308,doi:10.1145/3192366.3192414
arxiv:2405.10661,arxiv:1908.05799
arxiv:2405.10661,doi:10.1007/978-3-030-81685-8_34
arxiv:2405.10661,doi:10.1016/j.scico.2010.07.004
arxiv:2405.10661,doi:10.1017/s0956796818000151
arxiv:2405.10661,doi:10.1145/1066100.1066102
arxiv:2405.10661,doi:10.1145/1108768.1108813
arxiv:2405.10661,doi:10.1145/3290379
arxiv:2405.10661,doi:10.1145/3485523
arxiv:2406.04696,arxiv:2004.07940
arxiv:2406.04696,doi:10.1007/978-3-540-73368-3_52
arxiv:2406.04696,doi:10.1145/1066100.1066102
arxiv:2406.06821,arxiv:1012.4889
arxiv:2406.07859,arxiv:0910.4266
arxiv:2406.07859,arxiv:cs/9910010
arxiv:2406.07859,doi:10.1145/2897518.2897644
arxiv:2406.11628,arxiv:2010.03105
arxiv:2406.16015,arxiv:1509.07476
arxiv:2406.16015,doi:10.1145/28395.28404
arxiv:2407.17127,doi:10.1145/3371105
arxiv:2408.08380,arxiv:1206.5941
arxiv:2408.08380,arxiv:1606.03233
arxiv:2408.08380,arxiv:1607.04842
arxiv:2408.08380,arxiv:2301.00732
arxiv:2408.08772,arxiv:2505.03555
arxiv:2408.08772,doi:10.1007/s10207-023-00691-1
arxiv:2408.15475,arxiv:2104.11050
arxiv:2408.15475,doi:10.1007/s00165-014-0326-7
arxiv:2408.15475,doi:10.1145/3571265
arxiv:2409.05046,arxiv:2504.08444
arxiv:2409.05794,doi:10.1007/s00165-014-0326-7
arxiv:2409.06932,doi:10.1016/0022-0000(92)90047-m
arxiv:2409.08495,arxiv:quant-ph/0301023
arxiv:2409.09889,doi:10.1145/2676726.2677011
arxiv:2409.15248,arxiv:2306.01723
arxiv:2409.15248,arxiv:cs/0504048
arxiv:2409.15248,doi:10.1098/rspa.2010.0301
arxiv:2409.15248,doi:10.1103/physrevlett.112.130502
arxiv:2409.15248,doi:10.1103/physrevlett.117.080501
arxiv:2409.15248,doi:10.1145/3530258
arxiv:2409.18667,doi:10.1145/333979.333987
arxiv:2410.20094,arxiv:1011.4935
arxiv:2410.20094,arxiv:1407.4755
arxiv:2410.20094,doi:10.1070/im2003v067n01abeh000422
arxiv:2411.01718,arxiv:1311.3161
arxiv:2411.01718,doi:10.1145/3589986
arxiv:2411.01718,doi:10.4230/lipics.ccc.2020.7
arxiv:2411.03296,arxiv:1703.07666
arxiv:2411.03296,arxiv:1904.13056
arxiv:2411.03296,arxiv:2008.07003
arxiv:2411.03296,arxiv:2210.07234
arxiv:2411.03296,doi:10.4230/lipics.itcs.2024.1
arxiv:2411.05255,arxiv:1503.03905
arxiv:2411.06383,arxiv:2102.13095
arxiv:2411.06383,arxiv:2308.09284
arxiv:2411.06502,arxiv:1511.06022
arxiv:2411.06502,arxiv:2204.04500
arxiv:2411.06502,doi:10.1145/2746539.2746609
arxiv:2411.15515,arxiv:0704.1678
arxiv:2411.15515,arxiv:1812.10771
arxiv:2411.15515,arxiv:2106.00875
arxiv:2411.15515,arxiv:2404.11841
arxiv:2411.15515,doi:10.1145/28395.28404
arxiv:2411.15515,doi:10.23638/lmcs-16(2:12)2020
arxiv:2411.15515,doi:10.46298/theoretics.24.3
arxiv:2411.15789,arxiv:2310.11926
arxiv:2411.15789,doi:10.4086/toc.2021.v017a002
arxiv:2412.07058,arxiv:2306.01723
arxiv:2412.07058,doi:10.1103/physrevlett.117.080501
arxiv:2412.07058,doi:10.1103/physrevlett.118.040502
arxiv:2412.12589,arxiv:2112.05831
arxiv:2501.15238,arxiv:2407.17127
arxiv:2502.02012,arxiv:1204.6445
arxiv:2502.02012,doi:10.4230/lipics.icalp.2018.12
arxiv:2502.13830,doi:10.1145/3618260.3649603
arxiv:2502.17779,arxiv:1005.2642
arxiv:2502.17779,doi:10.1017/cbo9780511804090
arxiv:2503.04512,doi:10.1017/s0956796818000151
arxiv:2503.04512,doi:10.1145/3674635
arxiv:2503.04512,doi:10.1145/3689753
arxiv:2503.13699,arxiv:1905.11280
arxiv:2503.13699,arxiv:2404.00926
arxiv:2503.13699,doi:10.1109/focs.2018.00075
arxiv:2503.18514,doi:10.1007/978-3-031-37703-7_2
arxiv:2503.18514,doi:10.1145/3290362
arxiv:2504.03262,doi:10.1145/2559903
arxiv:2504.10748,doi:10.1145/2746539.2746609
arxiv:2504.19966,arxiv:2306.01723
arxiv:2504.19966,doi:10.1103/physrevlett.133.230401
arxiv:2504.19966,doi:10.1103/prxquantum.5.030344
arxiv:2504.19966,doi:10.1109/focs.2015.67
arxiv:2504.19966,doi:10.1145/174130.174138
arxiv:2504.19966,doi:10.1145/1754399.1754401
arxiv:2504.19966,doi:10.1145/195058.195134
arxiv:2504.19966,doi:10.1145/2491533.2491549
arxiv:2504.19966,doi:10.1145/28395.28404
arxiv:2504.19966,doi:10.1145/3530258
arxiv:2504.19966,doi:10.1145/972639.972643
arxiv:2504.19966,doi:10.22331/q-2022-09-22-815
arxiv:2504.19966,doi:10.22331/q-2024-12-09-1552
arxiv:2505.00894,doi:10.1016/0022-0000(92)90047-m
arxiv:2505.00894,doi:10.1109/focs52979.2021.00019
arxiv:2505.00894,doi:10.1137/1.9781611977554.ch19
arxiv:2505.00894,doi:10.1145/3357713.3384342
arxiv:2505.03555,doi:10.1007/978-3-540-73368-3_52
arxiv:2505.15958,arxiv:2106.00664
arxiv:2506.07700,arxiv:1701.04521
arxiv:2506.12595,arxiv:2303.06802
arxiv:2506.12595,doi:10.1016/0022-0000(92)90047-m
arxiv:2506.17210,arxiv:1404.3820
arxiv:2506.17210,arxiv:2205.07175
arxiv:2506.17210,doi:10.1016/j.apal.2008.04.001
arxiv:2506.17210,doi:10.1145/3519935.3520025
arxiv:2506.17210,doi:10.1145/3618260.3649616
arxiv:2506.20017,arxiv:2204.04500
arxiv:2506.20017,arxiv:2209.07016
arxiv:2506.20017,arxiv:2303.14572
arxiv:2507.16105,arxiv:1508.03061
arxiv:2507.16105,doi:10.1007/s00453-022-01000-3
arxiv:2507.16105,doi:10.1017/cbo9780511804090
arxiv:2507.16105,doi:10.1145/3538391
arxiv:2508.01535,doi:10.1007/978-3-540-30538-5_9
arxiv:2508.01535,doi:10.1137/0207005
arxiv:2508.01535,doi:10.1145/3380809
arxiv:2508.01535,doi:10.1145/3582267
arxiv:2508.01535,doi:10.1145/3649821
arxiv:2508.10550,arxiv:1206.5941
arxiv:2508.17895,doi:10.1145/2160910.2160911
arxiv:2509.00948,arxiv:1603.06850
arxiv:2509.00948,doi:10.1007/978-3-030-59152-6_18
arxiv:2509.00948,doi:10.1007/978-3-031-37703-7_2
arxiv:2509.00948,doi:10.1109/lics.2001.932480
arxiv:2509.00948,doi:10.1145/3158091
arxiv:2509.00948,doi:10.1145/3290362
arxiv:2509.00948,doi:10.1145/3498707
arxiv:2509.11322,arxiv:1911.11793
arxiv:2509.11322,arxiv:2308.04599
arxiv:2509.25815,arxiv:1301.1363
arxiv:2509.25815,arxiv:1311.3161
arxiv:2509.25815,arxiv:1410.0703
arxiv:2509.25815,arxiv:1506.04014
arxiv:2509.25815,arxiv:2211.05325
arxiv:2509.25815,arxiv:2309.10155
arxiv:2509.25815,doi:10.1063/1.2748377
arxiv:2509.25815,doi:10.1103/physreva.76.030307
arxiv:2509.25815,doi:10.1103/prxquantum.3.040327
arxiv:2509.25815,doi:10.1137/22m1513721
arxiv:2510.06385,arxiv:1610.06646
arxiv:2510.06385,arxiv:2008.07003
arxiv:2510.06385,arxiv:2210.07234
arxiv:2510.06385,doi:10.1103/physreva.96.040302
arxiv:2510.06385,doi:10.1145/3530258
arxiv:2510.07246,arxiv:2411.03296
arxiv:2510.07246,arxiv:quant-ph/0611209
arxiv:2510.11550,arxiv:0704.1678
arxiv:2510.12112,arxiv:2006.05650
arxiv:2510.12112,doi:10.4086/toc.2011.v007a002
arxiv:2511.04125,arxiv:1305.1979
arxiv:2511.04125,doi:10.1145/3188745.3188840
arxiv:2511.04250,arxiv:1307.6738
arxiv:2511.04250,arxiv:2110.10099
arxiv:2511.04250,arxiv:2210.01601
arxiv:2511.04250,arxiv:2407.01802
arxiv:2511.04250,arxiv:2411.03296
arxiv:2511.04250,arxiv:cs/0411076
arxiv:2511.04250,arxiv:quant-ph/0611209
arxiv:2511.10135,arxiv:2503.04512
arxiv:2511.10135,doi:10.1017/s0956796818000151
arxiv:2511.10135,doi:10.1145/3674635
arxiv:2511.10135,doi:10.1145/3776651
arxiv:2512.19515,arxiv:1508.03061
arxiv:2512.19515,doi:10.1007/s00224-014-9574-4
arxiv:2512.19515,doi:10.1007/s00453-022-01000-3
arxiv:2601.09343,arxiv:1603.04606
arxiv:2601.12361,arxiv:2301.07208
arxiv:2601.12361,doi:10.1007/978-3-031-37703-7_15
arxiv:2601.12874,arxiv:2206.14929
arxiv:2601.12874,arxiv:2210.05138
arxiv:2601.12874,doi:10.1007/11672142_12
arxiv:2601.12874,doi:10.1109/focs.2016.13
arxiv:2602.09302,doi:10.1145/2559903
arxiv:2602.09302,doi:10.1145/258533.258590
arxiv:2602.23216,arxiv:0907.2072
arxiv:2602.23216,arxiv:1405.4028
arxiv:2602.23216,doi:10.1007/s00165-014-0326-7
arxiv:2603.11332,arxiv:1704.04546
arxiv:2603.11332,arxiv:2008.05106
arxiv:2603.11332,arxiv:2106.06026
arxiv:2603.11332,arxiv:2411.19003
arxiv:2603.11332,doi:10.1109/focs.2017.12
arxiv:2603.12999,arxiv:2408.13819
arxiv:2603.29702,arxiv:1502.01063
arxiv:2603.29702,arxiv:1511.06022
arxiv:2603.29702,arxiv:1805.02351
arxiv:2603.29702,arxiv:2404.06401
arxiv:2605.13616,doi:10.1007/978-3-030-79876-5_37
arxiv:2605.13616,doi:10.1145/1066100.1066102
arxiv:2605.16820,doi:10.1109/lics.2001.932480
arxiv:2605.25464,arxiv:1705.03581
arxiv:2606.28542,arxiv:1910.11588
arxiv:2606.28542,arxiv:2202.01769
arxiv:2606.28542,doi:10.1007/978-3-031-90660-2_9
arxiv:2606.28542,doi:10.1007/s10703-025-00470-9
arxiv:2606.28542,doi:10.1017/s1471068419000152
arxiv:2606.28542,doi:10.1017/s1471068424000413
arxiv:2606.28542,doi:10.1145/3571265
arxiv:cs/0001014,arxiv:cs/9910010
arxiv:cs/0001014,arxiv:quant-ph/0106160
arxiv:cs/0001014,doi:10.1007/3-540-45841-7_24
arxiv:cs/0102013,arxiv:cs/9901015
arxiv:cs/0111062,arxiv:cs/9910010
arxiv:cs/0111062,doi:10.1016/0022-0000(92)90047-m
arxiv:cs/0208006,arxiv:quant-ph/0106160
arxiv:cs/0309033,arxiv:quant-ph/0104100
arxiv:cs/0411076,doi:10.1016/j.ipl.2006.01.014
arxiv:cs/0504048,doi:10.1016/s0019-9958(82)90382-5
arxiv:cs/0504048,doi:10.4086/toc.2005.v001a001
arxiv:cs/0504062,doi:10.1137/s0097539796302531
arxiv:cs/0506068,arxiv:cs/9901015
arxiv:cs/0506068,arxiv:quant-ph/0302079
arxiv:cs/0508071,doi:10.1145/502090.502097
arxiv:cs/0602043,arxiv:cs/0602090
arxiv:cs/0602090,arxiv:cs/0602043
arxiv:cs/0703110,arxiv:1011.1350
arxiv:cs/0703110,arxiv:cs/0612134
arxiv:cs/0703110,doi:10.1007/s00037-009-0279-z
arxiv:cs/9809001,doi:10.1145/28395.28404
arxiv:cs/9910001,doi:10.1007/s001530050069
arxiv:cs/9910001,doi:10.1137/s0097539792228228
arxiv:cs/9910007,arxiv:cs/9907033
arxiv:math/0510264,arxiv:1305.4581
arxiv:math/0510264,doi:10.1137/s0097539796302531
arxiv:quant-ph/0201139,arxiv:quant-ph/0302022
arxiv:quant-ph/0303041,doi:10.1007/3-540-45841-7_24
arxiv:quant-ph/0303041,doi:10.1070/im2003v067n01abeh000422
arxiv:quant-ph/0303138,arxiv:cs/0309033
arxiv:quant-ph/0303138,arxiv:cs/9910010
arxiv:quant-ph/0303138,arxiv:quant-ph/0106160
arxiv:quant-ph/0303138,arxiv:quant-ph/0303041
arxiv:quant-ph/0303138,doi:10.1007/3-540-45841-7_24
arxiv:quant-ph/0303138,doi:10.1070/im2003v067n01abeh000422
arxiv:quant-ph/0305028,arxiv:quant-ph/0201007
arxiv:quant-ph/0305028,arxiv:quant-ph/9804066
arxiv:quant-ph/0305028,doi:10.1070/im2003v067n01abeh000422
arxiv:quant-ph/0305028,doi:10.1145/502090.502097
arxiv:quant-ph/0305030,arxiv:quant-ph/9804066
arxiv:quant-ph/0311039,arxiv:quant-ph/0301023
arxiv:quant-ph/0311060,arxiv:quant-ph/0305028
arxiv:quant-ph/0311060,arxiv:quant-ph/9804066
arxiv:quant-ph/0311060,doi:10.1145/502090.502097
arxiv:quant-ph/0311189,arxiv:quant-ph/0201007
arxiv:quant-ph/0311189,arxiv:quant-ph/0305028
arxiv:quant-ph/0311189,doi:10.1007/s00037-006-0212-7
arxiv:quant-ph/0311189,doi:10.1145/502090.502097
arxiv:quant-ph/0406180,arxiv:cs/0506068
arxiv:quant-ph/0406180,arxiv:quant-ph/0301087
arxiv:quant-ph/0501060,doi:10.1145/502090.502097
arxiv:quant-ph/0504075,arxiv:cs/9901015
arxiv:quant-ph/0504075,doi:10.4086/toc.2005.v001a001
arxiv:quant-ph/0504087,arxiv:quant-ph/0505188
arxiv:quant-ph/0504087,doi:10.1016/0022-0000(92)90047-m
arxiv:quant-ph/0505185,arxiv:quant-ph/0305028
arxiv:quant-ph/0505185,doi:10.1145/502090.502097
arxiv:quant-ph/0511020,arxiv:cs/9901015
arxiv:quant-ph/0511200,arxiv:quant-ph/0703015
arxiv:quant-ph/0511200,doi:10.1145/1250790.1250867
arxiv:quant-ph/0511200,doi:10.1145/502090.502097
arxiv:quant-ph/0511200,doi:10.4086/toc.2005.v001a001
arxiv:quant-ph/0511266,arxiv:quant-ph/0511020
arxiv:quant-ph/0603034,doi:10.1145/502090.502097
arxiv:quant-ph/0610085,arxiv:quant-ph/0106160
arxiv:quant-ph/0703015,arxiv:quant-ph/0201007
arxiv:quant-ph/0703015,doi:10.1007/s00037-006-0212-7
arxiv:quant-ph/0703015,doi:10.1145/502090.502097
arxiv:quant-ph/0703237,arxiv:quant-ph/0201007
arxiv:quant-ph/0703237,doi:10.1145/1250790.1250867
arxiv:quant-ph/0703237,doi:10.1145/502090.502097
doi:10.1002/rsa.20786,arxiv:1107.3127
doi:10.1002/rsa.20786,arxiv:1401.2444
doi:10.1002/rsa.20786,arxiv:2105.10386
doi:10.1002/rsa.20786,doi:10.1145/174130.174138
doi:10.1002/rsa.20786,doi:10.1145/28395.28404
doi:10.1002/rsa.3240040202,doi:10.1002/rsa.3240040203
doi:10.1002/rsa.3240040203,doi:10.1002/rsa.3240040202
doi:10.1002/smr.2647,doi:10.1145/3290362
doi:10.1002/smr.2647,doi:10.1145/333979.333989
doi:10.1007/11672142_12,arxiv:cs/0102013
doi:10.1007/11690634_7,doi:10.1145/373243.375719
doi:10.1007/3-540-45841-7_24,arxiv:cs/9910010
doi:10.1007/3-540-45841-7_24,arxiv:quant-ph/0106160
doi:10.1007/3-540-45841-7_24,doi:10.1103/physreva.60.2737
doi:10.1007/978-3-030-10801-4_39,arxiv:1206.5941
doi:10.1007/978-3-030-10801-4_39,doi:10.1016/j.jcss.2016.10.008
doi:10.1007/978-3-030-14812-6_39,arxiv:1212.6925
doi:10.1007/978-3-030-14812-6_39,arxiv:1509.06257
doi:10.1007/978-3-030-17127-8_14,arxiv:1610.04707
doi:10.1007/978-3-030-17127-8_14,doi:10.1145/2603088.2603142
doi:10.1007/978-3-030-17127-8_14,doi:10.1145/373243.375719
doi:10.1007/978-3-030-17184-1_2,doi:10.1145/3158141
doi:10.1007/978-3-030-44914-8_12,arxiv:1908.05799
doi:10.1007/978-3-030-44914-8_12,doi:10.1007/978-3-540-30538-5_9
doi:10.1007/978-3-030-44914-8_12,doi:10.1017/s0956796818000151
doi:10.1007/978-3-030-44914-8_12,doi:10.1145/1328897.1328461
doi:10.1007/978-3-030-44914-8_18,arxiv:2106.00664
doi:10.1007/978-3-030-44914-8_18,doi:10.1017/s0956796818000151
doi:10.1007/978-3-030-44914-8_18,doi:10.1109/lics.2001.932480
doi:10.1007/978-3-030-45231-5_24,doi:10.4204/eptcs.256.3
doi:10.1007/978-3-030-45237-7_10,doi:10.1007/978-3-319-99725-4_4
doi:10.1007/978-3-030-45237-7_10,doi:10.1145/3140568
doi:10.1007/978-3-030-45237-7_10,doi:10.1145/3192366.3192414
doi:10.1007/978-3-030-45237-7_10,doi:10.1145/3290359
doi:10.1007/978-3-030-45237-7_10,doi:10.1145/3371103
doi:10.1007/978-3-030-48516-0_19,doi:10.1017/cbo9780511804090
doi:10.1007/978-3-030-53288-8_18,doi:10.1145/1040305.1040315
doi:10.1007/978-3-030-53288-8_18,doi:10.1145/3158119
doi:10.1007/978-3-030-59152-6_18,arxiv:1511.01633
doi:10.1007/978-3-030-59152-6_18,doi:10.1145/3158091
doi:10.1007/978-3-030-59152-6_18,doi:10.1145/3290362
doi:10.1007/978-3-030-64381-2_6,arxiv:1311.3161
doi:10.1007/978-3-030-64381-2_6,arxiv:1905.11280
doi:10.1007/978-3-030-64381-2_6,doi:10.1109/focs.2016.13
doi:10.1007/978-3-030-64381-2_6,doi:10.1561/0400000068
doi:10.1007/978-3-030-64381-2_6,doi:10.4086/toc.2018.v014a011
doi:10.1007/978-3-030-72019-3_18,doi:10.1145/3158122
doi:10.1007/978-3-030-72019-3_18,doi:10.1145/3360555
doi:10.1007/978-3-030-72019-3_18,doi:10.1145/3371105
doi:10.1007/978-3-030-72019-3_6,doi:10.4086/toc.2018.v014a011
doi:10.1007/978-3-030-80049-9_6,arxiv:1408.1340
doi:10.1007/978-3-030-80049-9_6,arxiv:1502.01063
doi:10.1007/978-3-030-80049-9_6,arxiv:1803.00904
doi:10.1007/978-3-030-80049-9_6,arxiv:1810.10982
doi:10.1007/978-3-030-81685-8_34,doi:10.1007/s00165-014-0326-7
doi:10.1007/978-3-030-81685-8_34,doi:10.1017/s0960129511000193
doi:10.1007/978-3-030-81685-8_34,doi:10.1145/1066100.1066102
doi:10.1007/978-3-030-81685-8_34,doi:10.1145/2160910.2160911
doi:10.1007/978-3-030-81685-8_34,doi:10.1145/2398857.2384625
doi:10.1007/978-3-030-81688-9_16,doi:10.1145/3158114
doi:10.1007/978-3-030-81688-9_19,doi:10.1145/333979.333987
doi:10.1007/978-3-030-88806-0_6,doi:10.1007/978-3-030-17184-1_2
doi:10.1007/978-3-030-99524-9_19,arxiv:1807.08137
doi:10.1007/978-3-031-13185-1_17,doi:10.1017/s0960129511000193
doi:10.1007/978-3-031-13185-1_4,doi:10.1007/978-3-030-72019-3_18
doi:10.1007/978-3-031-13185-1_4,doi:10.1145/3158122
doi:10.1007/978-3-031-13185-1_4,doi:10.1145/3360555
doi:10.1007/978-3-031-13185-1_4,doi:10.1145/3371105
doi:10.1007/978-3-031-18192-4_12,doi:10.1145/3427955
doi:10.1007/978-3-031-19849-6_28,arxiv:2007.06421
doi:10.1007/978-3-031-19849-6_28,doi:10.1017/s0956796818000151
doi:10.1007/978-3-031-19849-6_28,doi:10.1017/s0960129511000193
doi:10.1007/978-3-031-20624-5_39,arxiv:quant-ph/0303041
doi:10.1007/978-3-031-20624-5_39,arxiv:quant-ph/0303138
doi:10.1007/978-3-031-20624-5_39,doi:10.1070/im2003v067n01abeh000422
doi:10.1007/978-3-031-20624-5_39,doi:10.1103/physreva.60.2737
doi:10.1007/978-3-031-27481-7_12,arxiv:1204.3513
doi:10.1007/978-3-031-27481-7_12,doi:10.1007/978-3-030-72019-3_6
doi:10.1007/978-3-031-30044-8_1,doi:10.1145/333979.333989
doi:10.1007/978-3-031-30823-9_4,arxiv:1905.13514
doi:10.1007/978-3-031-30823-9_4,doi:10.1145/177492.177725
doi:10.1007/978-3-031-30829-1_25,doi:10.1145/177492.177725
doi:10.1007/978-3-031-37703-7_10,arxiv:1405.4028
doi:10.1007/978-3-031-37703-7_10,doi:10.1145/3462205
doi:10.1007/978-3-031-37703-7_15,doi:10.1007/978-3-031-13185-1_17
doi:10.1007/978-3-031-37703-7_15,doi:10.1145/174644.174651
